Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,A,B,Bridge,ED,Meta Description,Meta Features,Lens Color,Frame Colo,SKU,Lifestyle,Fit,Category,Gender,Frame Material,Shape,Mount,Polar/Non Polar,Lens Material
liberty-pathfinder-[ppe],Liberty Pathfinder [Ppe],<p>Transform instantly from lifestyle sunglass to versatile performance-specific gear by quickly adding or removing the Switch® Lock and Load™ magnetic eyecups that best suit your environment or outdoor pursuit: The Pathfinder sports sunglasses provide great</p>,Liberty,Ppe,"Category-Ppe, Brand-Liberty, Price-224.95, Gender-Male, Shape-XXXXX, Frame Color-Matte Black,Frame Color-Shiny Black, Lens Color-Matte Black,Lens Color-Shiny Black",True,Frame Color/Lens Color,Matte Black,,,,,4706,0,shopify,continue,manual,224.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/a/pathfinder_matteblack_3c7f0f9a-f86b-4b47-b731-63d66afe56d1_480x480.jpg,1,[Matte Black],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/a/pathfinder_matteblack_3c7f0f9a-f86b-4b47-b731-63d66afe56d1_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-pathfinder-[ppe],,,,,,,,Shiny Black,,,,,4707,0,shopify,continue,manual,224.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/a/pathfinder_shinyblack_a469bafb-a432-4530-b644-8b922646fd9c_480x480.jpg,2,[Shiny Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/a/pathfinder_shinyblack_a469bafb-a432-4530-b644-8b922646fd9c_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-daytona,Liberty Daytona,<p>High-performance Pursuit motorcycle protective eyewear features performance sun lenses with ventilation attachments that protect against dust and debris.</p>,Liberty,Sunglasses,"Category-Sunglasses, Brand-Liberty, Price-442.95, Gender-Male, Shape-XXXXX, Frame Color-Matte Black/Blue,Frame Color-Shiny Black/Grey,Frame Color-Shiny Black/Red, Lens Color-Blue,Lens Color-Grey,Lens Color-Red",True,Frame Color/Lens Color,Matte Black/Blue,,,,,2316,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/a/daytona_matte_black_blue_480x480.png,1,[Matte Black/Blue],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/a/daytona_matte_black_blue_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-daytona,,,,,,,,Shiny Black/Grey,,,,,2338,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/a/daytona_shiny_black_grey_480x480.png,2,[Shiny Black/Grey],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/a/daytona_shiny_black_grey_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-daytona,,,,,,,,Shiny Black/Red,,,,,2360,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/a/daytona_shiny_black_red_480x480.png,3,[Shiny Black/Red],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/a/daytona_shiny_black_red_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-cruiser,Liberty Cruiser,<p>Motorcycle sunglasses with biker helmet friendly head hugging frame and performance sun lenses tailored to driving and riding - prescription available.</p>,Liberty,Sunglasses,"Category-Sunglasses, Brand-Liberty, Price-442.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Matte Black,Frame Color-Matte Blue,Frame Color-Shiny Black Red, Lens Color-Matte Black,Lens Color-Matte Blue,Lens Color-Shiny Black Red",True,Frame Color/Lens Color,Matte Black,,,,,2215,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/r/cruiser---205-matte-black---ultimate-driver_1.jpg,1,[Matte Black],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/r/cruiser---205-matte-black---ultimate-driver_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-cruiser,,,,,,,,Matte Blue,,,,,2237,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/r/cruiser---604-matte-blue---ultimate-driver_1.jpg,2,[Matte Blue],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/r/cruiser---604-matte-blue---ultimate-driver_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-cruiser,,,,,,,,Shiny Black Red,,,,,2259,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/r/cruiser---221-shiny-black-red---ultimate-driver_1.jpg,3,[Shiny Black Red],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/r/cruiser---221-shiny-black-red---ultimate-driver_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-chopper-2,Liberty Chopper 2,<p>Motorcycle eyewear loaded with specific riding features; a pierced temple design to allow airflow and removable eyecups to screen out road debris.</p>,Liberty,Sunglasses,"Category-Sunglasses, Brand-Liberty, Price-442.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Matte Black/Shiny Silver,Frame Color-Plum, Lens Color-Shiny Silver,Lens Color-Plum",True,Frame Color/Lens Color,Matte Black/Shiny Silver,,,,,1746,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/h/chopper2_matteblack_480x480.jpg,1,[Matte Black/Shiny Silver],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/h/chopper2_matteblack_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-chopper-2,,,,,,,,Plum,,,,,1724,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/h/chopper2_plum_480x480.jpg,2,[Plum],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/h/chopper2_plum_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-pursuit-xl-[ppe],Liberty Pursuit Xl [Ppe],"<p>The Pursuit XL riding sunglasses are Z-87 certified and built for full riding protection. With the ability to have a pair of active lifestyle shades in a matter of seconds, the Pursuit XL's removable Powered by Switch™ magnetic eyecups helps protect the e</p>",Liberty,Ppe,"Category-Ppe, Brand-Liberty, Price-167.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Green Camo,Frame Color-Matte Black, Lens Color-Green Camo,Lens Color-Matte Black",True,Frame Color/Lens Color,Green Camo,,,,,5056,0,shopify,continue,manual,167.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/u/pursuitxl29_3_1.jpg,1,[Green Camo],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/u/pursuitxl29_3_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-pursuit-xl-[ppe],,,,,,,,Matte Black,,,,,5057,0,shopify,continue,manual,167.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/u/pursuitxl22_3_1.jpg,2,[Matte Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/u/pursuitxl22_3_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-stormrider-[ppe],Liberty Stormrider [Ppe],"<p>The Stormrider high-performance prescription sunglasses feature a unisex 6 base lens curvature and narrower rectangular eye shape. Lightweight and impact-resistant injected nylon construction, increased lens retention, flexible temple construction and an </p>",Liberty,Ppe,"Category-Ppe, Brand-Liberty, Price-224.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Matte Black,Frame Color-Shiny Black, Lens Color-Matte Black,Lens Color-Shiny Black",True,Frame Color/Lens Color,Matte Black,,,,,6760,0,shopify,continue,manual,224.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/t/stormrider_ppe_2_2.jpg,1,[Shiny Black],False,,,,,,,,,,,,,,,,NO IMAGE AVAILABLE,lb,,,,,,,,,,,,,,,,,,,,
liberty-chopper,Liberty Chopper,"<p>Rx motorcycle eyewear available in prescription, ride confident with removable magnetic eye cups to protect your eyes from wind, dust and road debris.</p>",Liberty,Sunglasses,"Category-Sunglasses, Brand-Liberty, Price-442.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Matte Black/Shiny Silver,Frame Color-Shiny Black/Matte Black,Frame Color-Shiny Grey/Shiny Silver, Lens Color-Shiny Silver,Lens Color-Matte Black,Lens Color-Shiny Silver",True,Frame Color/Lens Color,Matte Black/Shiny Silver,,,,,1623,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/h/chopper_matte_black_-_shiny_silver_44234618-4a87-46ed-ac25-10b015526d71_480x480.png,1,[Matte Black/Shiny Silver],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/h/chopper_matte_black_-_shiny_silver_44234618-4a87-46ed-ac25-10b015526d71_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-chopper,,,,,,,,Shiny Black/Matte Black,,,,,1667,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/h/chopper_shiny_black_-_matte_black_84d249b5-5033-47ae-ae2c-faebd7b9315c_480x480.png,2,[Shiny Black/Matte Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/h/chopper_shiny_black_-_matte_black_84d249b5-5033-47ae-ae2c-faebd7b9315c_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-chopper,,,,,,,,Shiny Grey/Shiny Silver,,,,,1645,0,shopify,continue,manual,442.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/h/chopper_shiny_grey_-_shiny_silver_34ff46ce-2094-4399-a4e1-ba51deb0067e_480x480.png,3,[Shiny Grey/Shiny Silver],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/c/h/chopper_shiny_grey_-_shiny_silver_34ff46ce-2094-4399-a4e1-ba51deb0067e_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-pursuit-[ppe],Liberty Pursuit [Ppe],"<p>The Pursuit riding sunglasses are Z-87 certified and built for full riding protection. With the ability to have a pair of active lifestyle shades in a matter of seconds, the Pursuit's removable Powered by Switch™ magnetic eyecups helps protect the eyes fr</p>",Liberty,Ppe,"Category-Ppe, Brand-Liberty, Price-167.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Matte Black,Frame Color-Shiny Black, Lens Color-Matte Black,Lens Color-Shiny Black",True,Frame Color/Lens Color,Matte Black,,,,,4963,0,shopify,continue,manual,167.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/u/pursuitxl22_1_1.jpg,1,[Matte Black],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/u/pursuitxl22_1_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-pursuit-[ppe],,,,,,,,Shiny Black,,,,,4962,0,shopify,continue,manual,167.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/u/pursuit_shinyblack_f359395a-6440-4315-a1a8-6b2dbddfe31f_480x480.jpg,2,[Shiny Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/u/pursuit_shinyblack_f359395a-6440-4315-a1a8-6b2dbddfe31f_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-phantom-[ppe],Liberty Phantom [Ppe],"<p>ANSI Z87.1 REUSABLE PPE EYEWEAR
 
The Phantom’s larger fit and eye size provide full coverage and a wide field of vision for optimal visual performance. Magnetic (removable) side-shields offer wind and debris protection. ANSI Z87.1 rated for full covera</p>",Liberty,Ppe,"Category-Ppe, Brand-Liberty, Price-167.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Matte Black,Frame Color-Matte Gunmetal, Lens Color-Matte Black,Lens Color-Matte Gunmetal",True,Frame Color/Lens Color,Matte Black,,,,,4788,0,shopify,continue,manual,167.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/h/phantom_matte_black_cb755c0e-010b-4288-88f4-73d3525390c5_480x480_1_.png,1,[Matte Black],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/h/phantom_matte_black_cb755c0e-010b-4288-88f4-73d3525390c5_480x480_1_.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-phantom-[ppe],,,,,,,,Matte Gunmetal,,,,,4789,0,shopify,continue,manual,167.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/h/phantom44_1_1.jpg,2,[Matte Gunmetal],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/h/phantom44_1_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-deflector-[ppe],Liberty Deflector [Ppe],"<p>ANSI Z87.1 REUSABLE PPE EYEWEAR
The Deflector [PPE] glasses are Z87.1 certified and built for full protection. The Deflector's eye-rim cushion protects the eyes from wind, dust, and light flying particles, making them an ideal protective eyewear solution</p>",Liberty,Ppe,"Category-Ppe, Brand-Liberty, Price-167.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Matte Black,Frame Color-Shiny Black, Lens Color-Matte Black,Lens Color-Shiny Black",True,Frame Color/Lens Color,Matte Black,,,,,2476,0,shopify,continue,manual,167.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/e/deflecsblk6017130sdl_1.jpg,1,[Matte Black],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/e/deflecsblk6017130sdl_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-deflector-[ppe],,,,,,,,Shiny Black,,,,,2475,0,shopify,continue,manual,167.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/e/deflector_lensonly_1_1.jpg,2,[Shiny Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/d/e/deflector_lensonly_1_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-ppe-nvgr,Liberty Rs-Ppe Nvgr,"<p>(Rx) Prescription available through your optical retailer. Compatibility with other PPE, including face shields & head coverings Unisex frame with a medium fit and lens profile</p>",Liberty,Ppe,"Category-Ppe, Brand-Liberty, Price-99.95, Gender-Unisex, Shape-XXXXX, Frame Color-Matte Black,Frame Color-Shiny Clear, Lens Color-Matte Black,Lens Color-Shiny Clear",True,Frame Color/Lens Color,Matte Black,,,,,5829,0,shopify,continue,manual,99.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs-ppenvgrmblk_small__1.jpg,1,[Matte Black],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs-ppenvgrmblk_small__1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-ppe-nvgr,,,,,,,,Shiny Clear,,,,,5828,0,shopify,continue,manual,99.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/t/r/trbzshiny-clear_2.jpg,2,[Shiny Clear],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/t/r/trbzshiny-clear_2.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-ppe-ptn,Liberty Rs-Ppe Ptn,"<p>(Rx) Prescription available through your optical retailer.Compatible with other PPE, including face shields & head coverings</p>",Liberty,Ppe,"Category-Ppe, Brand-Liberty, Price-99.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Matte Black,Frame Color-Shiny Clear,Frame Color-Shiny Clear/Turquoise, Lens Color-Matte Black,Lens Color-Shiny Clear,Lens Color-Turquoise",True,Frame Color/Lens Color,Matte Black,,,,,5832,0,shopify,continue,manual,99.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/t/ptn_matte_black_205_proto_1.png,1,[Matte Black],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/t/ptn_matte_black_205_proto_1.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-ppe-ptn,,,,,,,,Shiny Clear,,,,,5833,0,shopify,continue,manual,99.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/t/ptn_shiny_clear_100_proto_1.png,2,[Shiny Clear],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/t/ptn_shiny_clear_100_proto_1.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-ppe-ptn,,,,,,,,Shiny Clear/Turquoise,,,,,5831,0,shopify,continue,manual,99.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/t/ptn_shiny_clear_turquoise_125_proto_1.png,3,[Shiny Clear/Turquoise],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/p/t/ptn_shiny_clear_turquoise_125_proto_1.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-ppe-rly,Liberty Rs-Ppe Rly,"<p>
PPE EYEWEAR DESIGNED TO PERFORM
The RS-PPE RLY glasses are compliant with FDA, HHS, CDC, & OSHA regulations and guidelines. 


Features:


High-wrap frames with complete front & side coverage
Head-hugging, flexible contoured temples with an adju</p>",Liberty,Ppe,"Category-Ppe, Brand-Liberty, Price-99.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Shiny Black,Frame Color-Shiny Clear,Frame Color-Shiny Clear Turquoise, Lens Color-Shiny Black,Lens Color-Shiny Clear,Lens Color-Shiny Clear Turquoise",True,Frame Color/Lens Color,Shiny Black,,,,,5836,0,shopify,continue,manual,99.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/h/shiny-black_1.jpg,1,[Shiny Black],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/h/shiny-black_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-ppe-rly,,,,,,,,Shiny Clear,,,,,5837,0,shopify,continue,manual,99.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/h/shiny-clear_1.jpg,2,[Shiny Clear],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/h/shiny-clear_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-ppe-rly,,,,,,,,Shiny Clear Turquoise,,,,,5835,0,shopify,continue,manual,99.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs-ppe_rly_angeled_shiny-clear-turquoise_480x480.png,3,[Shiny Clear Turquoise],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs-ppe_rly_angeled_shiny-clear-turquoise_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-ppe-trbz,Liberty Rs-Ppe Trbz,"<p>(Rx) Prescription available through your optical retailer. Compatibility with other PPE, including face shields & head coverings Unisex frame with a medium fit and lens profile Ready-to-wear with included FogBlokT</p>",Liberty,Ppe,"Category-Ppe, Brand-Liberty, Price-99.95, Gender-Unisex, Shape-XXXXX, Frame Color-Shiny Black,Frame Color-Shiny Clear, Lens Color-Shiny Black,Lens Color-Shiny Clear",True,Frame Color/Lens Color,Shiny Black,,,,,5840,0,shopify,continue,manual,99.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/t/r/trbzshiny-black_1_1.jpg,1,[Shiny Black],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/t/r/trbzshiny-black_1_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-ppe-trbz,,,,,,,,Shiny Clear,,,,,5839,0,shopify,continue,manual,99.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/t/r/trbzshiny-clear_1_1.jpg,2,[Shiny Clear],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/t/r/trbzshiny-clear_1_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y60,Liberty Z8-Y60,"<p>Tired of having to replace kids frames because they break too easily? Designed specifically for Girls ages 5 to 8, the Z8-Y60 features our lightest and thinnest frames yet for all-day style at school and durability at play.</p>",Liberty,Eyeglasses,"Category-Eyeglasses, Brand-Liberty, Price-125, Gender-XXXXX, Shape-XXXXX, Frame Color-Satin Red/Pink,Frame Color-Shiny Black/Pink,Frame Color-Shiny Black/Teal,Frame Color-Translucent Purple, Lens Color-Pink,Lens Color-Pink,Lens Color-Teal,Lens Color-Translucent Purple",True,Frame Color/Lens Color,Satin Red/Pink,,,,,7959,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y609_custom__1.jpg,1,[Satin Red/Pink],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y609_custom__1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y60,,,,,,,,Shiny Black/Pink,,,,,7956,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y603_1.jpg,2,[Shiny Black/Teal],,,,,,,,,,,,,,,,,NO IMAGE AVAILABLE,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y70,Liberty Z8-Y70,"<p>Tired of having to replace kids frames because they break too easily? Designed specifically for young girls ages 5-8, the Z8-Y70 features light, thin and flexible frames for all-day style at school and durability at play.</p>",Liberty,Eyeglasses,"Category-Eyeglasses, Brand-Liberty, Price-125, Gender-XXXXX, Shape-XXXXX, Frame Color-Shiny Tortoise/Rose,Frame Color-Translucent Blue/Powder Blue,Frame Color-Translucent Purple/Lavender,Frame Color-Translucent Red/Lime, Lens Color-Rose,Lens Color-Powder Blue,Lens Color-Lavender,Lens Color-Lime",True,Frame Color/Lens Color,Shiny Tortoise/Rose,,,,,7984,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y70_toro_angled_480x480.png,1,[Shiny Tortoise/Rose],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y70_toro_angled_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y70,,,,,,,,Translucent Blue/Powder Blue,,,,,7981,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y70_trli_angled_480x480.png,2,[Translucent Red/Lime],,,,,,,,,,,,,,,,,NO IMAGE AVAILABLE,lb,,,,,,,,,,,,,,,,,,,,
liberty-z8-y50,Liberty Z8-Y50,"<p>Tired of having to replace kids frames because they break too easily? Designed specifically for youth ages 5 to 8, the Z8-Y50 features our lightest and thinnest frames yet for all-day style at school and durability at play.
Sizes:

A:48 B:30.2 ED:50.2 </p>",Liberty,Eyeglasses,"Category-Eyeglasses, Brand-Liberty, Price-125, Gender-XXXXX, Shape-XXXXX, Frame Color-Crystal Black/Blue,Frame Color-Semi-Crystal Black/Red,Frame Color-Semi-Crystal Navy/Fade,Frame Color-Shiny Black/Crystal Fade, Lens Color-Blue,Lens Color-Red,Lens Color-Fade,Lens Color-Crystal Fade",True,Frame Color/Lens Color,Crystal Black/Blue,,,,,7943,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y5018_1.jpg,1,[Crystal Black/Blue],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/z/8/z8-y5018_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
